actype,version,isa_offset,phase,fl,tas,rocd_lo,rocd_nom,rocd_hi,fuel_lo,fuel_nom,fuel_hi
C750,thaiapm-202607,15,climb,240,383.0,1759.0,1522.0,1348.0,,,
C750,thaiapm-202607,15,descent,240,393.0,,2112.0,,,,
C750,thaiapm-202607,15,climb,260,396.0,1631.0,1409.0,1249.0,,,
C750,thaiapm-202607,15,descent,260,412.0,,2220.0,,,,
C750,thaiapm-202607,15,climb,280,409.0,1553.0,1336.0,1176.0,,,
C750,thaiapm-202607,15,descent,280,429.0,,2301.0,,,,
C750,thaiapm-202607,15,climb,300,421.0,1600.0,1352.0,1154.0,,,
C750,thaiapm-202607,15,descent,300,446.0,,2380.0,,,,
C750,thaiapm-202607,15,cruise,300,519.0,,,,,,
C750,thaiapm-202607,15,climb,320,421.0,1694.0,1375.0,1130.0,,,
C750,thaiapm-202607,15,descent,320,461.0,,2443.0,,,,
C750,thaiapm-202607,15,cruise,320,514.0,,,,,,
C750,thaiapm-202607,15,climb,340,417.0,1744.0,1425.0,1134.0,,,
C750,thaiapm-202607,15,descent,340,472.0,,2480.0,,,,
C750,thaiapm-202607,15,cruise,340,510.0,,,,,,
C750,thaiapm-202607,15,climb,360,413.0,1809.0,1506.0,1216.0,,,
C750,thaiapm-202607,15,descent,360,480.0,,2495.0,,,,
C750,thaiapm-202607,15,cruise,360,505.0,,,,,,
C750,thaiapm-202607,15,climb,380,413.0,1773.0,1472.0,1234.0,,,
C750,thaiapm-202607,15,descent,380,468.0,,2471.0,,,,
C750,thaiapm-202607,15,cruise,380,505.0,,,,,,
C750,thaiapm-202607,15,climb,400,413.0,1639.0,1328.0,1098.0,,,
C750,thaiapm-202607,15,descent,400,468.0,,2273.0,,,,
C750,thaiapm-202607,15,cruise,400,505.0,,,,,,
C909,thaiapm-202607,15,climb,0,174.0,2881.0,2594.0,2273.0,,,
C909,thaiapm-202607,15,descent,0,141.0,,706.0,,,,
C909,thaiapm-202607,15,climb,5,175.0,2881.0,2594.0,2273.0,,,
C909,thaiapm-202607,15,descent,5,142.0,,706.0,,,,
C909,thaiapm-202607,15,climb,10,177.0,2881.0,2594.0,2273.0,,,
C909,thaiapm-202607,15,descent,10,143.0,,706.0,,,,
C909,thaiapm-202607,15,climb,15,178.0,2881.0,2594.0,2273.0,,,
C909,thaiapm-202607,15,descent,15,152.0,,734.0,,,,
C909,thaiapm-202607,15,climb,20,179.0,2881.0,2594.0,2273.0,,,
C909,thaiapm-202607,15,descent,20,162.0,,761.0,,,,
C909,thaiapm-202607,15,climb,30,182.0,2881.0,2594.0,2273.0,,,
C909,thaiapm-202607,15,descent,30,181.0,,816.0,,,,
C909,thaiapm-202607,15,climb,40,197.0,2970.0,2641.0,2209.0,,,
C909,thaiapm-202607,15,descent,40,188.0,,936.0,,,,
C909,thaiapm-202607,15,climb,60,227.0,3082.0,2688.0,2211.0,,,
C909,thaiapm-202607,15,descent,60,216.0,,1119.0,,,,
C909,thaiapm-202607,15,climb,80,262.0,3215.0,2912.0,2543.0,,,
C909,thaiapm-202607,15,descent,80,252.0,,1255.0,,,,
C909,thaiapm-202607,15,climb,100,287.0,3311.0,3106.0,2845.0,,,
C909,thaiapm-202607,15,descent,100,279.0,,1433.0,,,,
C909,thaiapm-202607,15,climb,120,297.0,3217.0,3017.0,2794.0,,,
C909,thaiapm-202607,15,descent,120,297.0,,1620.0,,,,
C909,thaiapm-202607,15,climb,140,306.0,3025.0,2862.0,2658.0,,,
C909,thaiapm-202607,15,descent,140,316.0,,1791.0,,,,
C909,thaiapm-202607,15,climb,160,316.0,2784.0,2630.0,2489.0,,,
C909,thaiapm-202607,15,descent,160,339.0,,1923.0,,,,
C909,thaiapm-202607,15,climb,180,326.0,2591.0,2423.0,2288.0,,,
C909,thaiapm-202607,15,descent,180,357.0,,1992.0,,,,
C909,thaiapm-202607,15,climb,200,336.0,2431.0,2264.0,2111.0,,,
C909,thaiapm-202607,15,descent,200,369.0,,2050.0,,,,
C909,thaiapm-202607,15,climb,220,347.0,2225.0,2062.0,1914.0,,,
C909,thaiapm-202607,15,descent,220,377.0,,2105.0,,,,
C909,thaiapm-202607,15,climb,240,358.0,2016.0,1872.0,1722.0,,,
C909,thaiapm-202607,15,descent,240,383.0,,2152.0,,,,
C909,thaiapm-202607,15,climb,260,369.0,1841.0,1712.0,1569.0,,,
C909,thaiapm-202607,15,descent,260,387.0,,2155.0,,,,
C909,thaiapm-202607,15,climb,280,381.0,1691.0,1553.0,1417.0,,,
C909,thaiapm-202607,15,descent,280,399.0,,2148.0,,,,
C909,thaiapm-202607,15,cruise,280,404.0,,,,,,
C909,thaiapm-202607,15,climb,300,391.0,1547.0,1378.0,1233.0,,,
C909,thaiapm-202607,15,descent,300,396.0,,2120.0,,,,
C909,thaiapm-202607,15,cruise,300,401.0,,,,,,
C909,thaiapm-202607,15,climb,320,388.0,1370.0,1200.0,1070.0,,,
C909,thaiapm-202607,15,descent,320,393.0,,2144.0,,,,
C909,thaiapm-202607,15,cruise,320,397.0,,,,,,
C909,thaiapm-202607,15,cruise,340,394.0,,,,,,
CL35,thaiapm-202607,15,climb,0,163.0,3791.0,3406.0,3006.0,,,
CL35,thaiapm-202607,15,descent,0,127.0,,675.0,,,,
CL35,thaiapm-202607,15,climb,5,164.0,3791.0,3406.0,3006.0,,,
CL35,thaiapm-202607,15,descent,5,128.0,,675.0,,,,
CL35,thaiapm-202607,15,climb,10,165.0,3791.0,3406.0,3006.0,,,
CL35,thaiapm-202607,15,descent,10,129.0,,675.0,,,,
CL35,thaiapm-202607,15,climb,15,166.0,3767.0,3395.0,2975.0,,,
CL35,thaiapm-202607,15,descent,15,144.0,,716.0,,,,
CL35,thaiapm-202607,15,climb,20,168.0,3744.0,3383.0,2944.0,,,
CL35,thaiapm-202607,15,descent,20,159.0,,757.0,,,,
CL35,thaiapm-202607,15,climb,30,170.0,3697.0,3359.0,2881.0,,,
CL35,thaiapm-202607,15,descent,30,190.0,,839.0,,,,
CL35,thaiapm-202607,15,climb,40,192.0,3417.0,3080.0,2705.0,,,
CL35,thaiapm-202607,15,descent,40,212.0,,952.0,,,,
CL35,thaiapm-202607,15,climb,60,241.0,3359.0,3000.0,2352.0,,,
CL35,thaiapm-202607,15,descent,60,242.0,,1123.0,,,,
CL35,thaiapm-202607,15,climb,80,275.0,3761.0,3344.0,2423.0,,,
CL35,thaiapm-202607,15,descent,80,263.0,,1181.0,,,,
CL35,thaiapm-202607,15,climb,100,292.0,3722.0,3272.0,2595.0,,,
CL35,thaiapm-202607,15,descent,100,284.0,,1274.0,,,,
CL35,thaiapm-202607,15,climb,120,314.0,3332.0,2969.0,2520.0,,,
CL35,thaiapm-202607,15,descent,120,298.0,,1441.0,,,,
CL35,thaiapm-202607,15,climb,140,336.0,3160.0,2881.0,2495.0,,,
CL35,thaiapm-202607,15,descent,140,322.0,,1545.0,,,,
CL35,thaiapm-202607,15,climb,160,351.0,3079.0,2816.0,2466.0,,,
CL35,thaiapm-202607,15,descent,160,347.0,,1676.0,,,,
CL35,thaiapm-202607,15,climb,180,362.0,2987.0,2623.0,2319.0,,,
CL35,thaiapm-202607,15,descent,180,361.0,,1859.0,,,,
CL35,thaiapm-202607,15,climb,200,373.0,2777.0,2480.0,2108.0,,,
CL35,thaiapm-202607,15,descent,200,373.0,,1976.0,,,,
CL35,thaiapm-202607,15,climb,220,385.0,2481.0,2288.0,1976.0,,,
CL35,thaiapm-202607,15,descent,220,385.0,,2038.0,,,,
CL35,thaiapm-202607,15,climb,240,397.0,2217.0,2016.0,1787.0,,,
CL35,thaiapm-202607,15,descent,240,398.0,,2136.0,,,,
CL35,thaiapm-202607,15,climb,260,409.0,1980.0,1759.0,1579.0,,,
CL35,thaiapm-202607,15,descent,260,412.0,,2241.0,,,,
CL35,thaiapm-202607,15,climb,280,423.0,1755.0,1528.0,1388.0,,,
CL35,thaiapm-202607,15,descent,280,425.0,,2291.0,,,,
CL35,thaiapm-202607,15,climb,300,437.0,1526.0,1408.0,1165.0,,,
CL35,thaiapm-202607,15,descent,300,439.0,,2338.0,,,,
CL35,thaiapm-202607,15,climb,320,450.0,1463.0,1270.0,1045.0,,,
CL35,thaiapm-202607,15,descent,320,446.0,,2369.0,,,,
CL35,thaiapm-202607,15,climb,340,454.0,1619.0,1352.0,1145.0,,,
CL35,thaiapm-202607,15,descent,340,449.0,,2293.0,,,,
CL35,thaiapm-202607,15,climb,360,450.0,1730.0,1502.0,1256.0,,,
CL35,thaiapm-202607,15,descent,360,445.0,,2220.0,,,,
CL35,thaiapm-202607,15,climb,380,450.0,1569.0,1324.0,1128.0,,,
CL35,thaiapm-202607,15,descent,380,445.0,,2136.0,,,,
CL35,thaiapm-202607,15,climb,400,450.0,1311.0,1084.0,966.0,,,
CL35,thaiapm-202607,15,descent,400,445.0,,1794.0,,,,
CL35,thaiapm-202607,15,cruise,400,450.0,,,,,,
CL35,thaiapm-202607,15,climb,420,450.0,1095.0,948.0,823.0,,,
CL35,thaiapm-202607,15,descent,420,445.0,,1344.0,,,,
CL35,thaiapm-202607,15,cruise,420,450.0,,,,,,
CL35,thaiapm-202607,15,descent,440,445.0,,1103.0,,,,
CL35,thaiapm-202607,15,cruise,440,450.0,,,,,,
CL60,thaiapm-202607,15,climb,0,181.0,2809.0,2419.0,2198.0,,,
CL60,thaiapm-202607,15,descent,0,135.0,,706.0,,,,
CL60,thaiapm-202607,15,climb,5,182.0,2809.0,2419.0,2198.0,,,
CL60,thaiapm-202607,15,descent,5,136.0,,706.0,,,,
CL60,thaiapm-202607,15,climb,10,183.0,2809.0,2419.0,2198.0,,,
CL60,thaiapm-202607,15,descent,10,137.0,,706.0,,,,
CL60,thaiapm-202607,15,climb,15,187.0,2835.0,2441.0,2185.0,,,
CL60,thaiapm-202607,15,descent,15,150.0,,753.0,,,,
CL60,thaiapm-202607,15,climb,20,191.0,2861.0,2464.0,2171.0,,,
CL60,thaiapm-202607,15,descent,20,164.0,,800.0,,,,
CL60,thaiapm-202607,15,climb,30,198.0,2912.0,2509.0,2144.0,,,
CL60,thaiapm-202607,15,descent,30,192.0,,894.0,,,,
CL60,thaiapm-202607,15,climb,40,213.0,2905.0,2486.0,2112.0,,,
CL60,thaiapm-202607,15,descent,40,213.0,,1006.0,,,,
CL60,thaiapm-202607,15,climb,60,248.0,2893.0,2486.0,2081.0,,,
CL60,thaiapm-202607,15,descent,60,245.0,,1200.0,,,,
CL60,thaiapm-202607,15,climb,80,275.0,2916.0,2502.0,2112.0,,,
CL60,thaiapm-202607,15,descent,80,268.0,,1328.0,,,,
CL60,thaiapm-202607,15,climb,100,288.0,2780.0,2379.0,2062.0,,,
CL60,thaiapm-202607,15,descent,100,288.0,,1441.0,,,,
CL60,thaiapm-202607,15,climb,120,308.0,2571.0,2220.0,1981.0,,,
CL60,thaiapm-202607,15,descent,120,311.0,,1569.0,,,,
CL60,thaiapm-202607,15,climb,140,328.0,2494.0,2123.0,1930.0,,,
CL60,thaiapm-202607,15,descent,140,333.0,,1705.0,,,,
CL60,thaiapm-202607,15,climb,160,341.0,2323.0,2027.0,1770.0,,,
CL60,thaiapm-202607,15,descent,160,349.0,,1841.0,,,,
CL60,thaiapm-202607,15,climb,180,352.0,2082.0,1888.0,1583.0,,,
CL60,thaiapm-202607,15,descent,180,363.0,,1942.0,,,,
CL60,thaiapm-202607,15,climb,200,363.0,1956.0,1697.0,1441.0,,,
CL60,thaiapm-202607,15,descent,200,375.0,,2016.0,,,,
CL60,thaiapm-202607,15,climb,220,374.0,1796.0,1503.0,1223.0,,,
CL60,thaiapm-202607,15,descent,220,386.0,,2081.0,,,,
CL60,thaiapm-202607,15,climb,240,385.0,1569.0,1294.0,1033.0,,,
CL60,thaiapm-202607,15,descent,240,399.0,,2148.0,,,,
CL60,thaiapm-202607,15,climb,260,397.0,1378.0,1095.0,944.0,,,
CL60,thaiapm-202607,15,descent,260,412.0,,2195.0,,,,
CL60,thaiapm-202607,15,climb,280,410.0,1157.0,967.0,782.0,,,
CL60,thaiapm-202607,15,descent,280,425.0,,2256.0,,,,
CL60,thaiapm-202607,15,climb,300,423.0,1011.0,808.0,591.0,,,
CL60,thaiapm-202607,15,descent,300,437.0,,2281.0,,,,
CL60,thaiapm-202607,15,cruise,300,462.0,,,,,,
CL60,thaiapm-202607,15,climb,320,435.0,978.0,702.0,512.0,,,
CL60,thaiapm-202607,15,descent,320,449.0,,2184.0,,,,
CL60,thaiapm-202607,15,cruise,320,458.0,,,,,,
CL60,thaiapm-202607,15,climb,340,431.0,949.0,695.0,497.0,,,
CL60,thaiapm-202607,15,descent,340,445.0,,2047.0,,,,
CL60,thaiapm-202607,15,cruise,340,454.0,,,,,,
CL60,thaiapm-202607,15,climb,360,427.0,881.0,675.0,481.0,,,
CL60,thaiapm-202607,15,descent,360,441.0,,1845.0,,,,
CL60,thaiapm-202607,15,cruise,360,450.0,,,,,,
CL60,thaiapm-202607,15,climb,380,427.0,790.0,613.0,481.0,,,
CL60,thaiapm-202607,15,descent,380,441.0,,1558.0,,,,
CL60,thaiapm-202607,15,cruise,380,450.0,,,,,,
CL60,thaiapm-202607,15,climb,400,427.0,711.0,516.0,473.0,,,
CL60,thaiapm-202607,15,descent,400,441.0,,1208.0,,,,
CL60,thaiapm-202607,15,cruise,400,450.0,,,,,,
CN35,thaiapm-202607,15,climb,0,131.0,1217.0,1056.0,855.0,,,
CN35,thaiapm-202607,15,descent,0,120.0,,622.0,,,,
CN35,thaiapm-202607,15,climb,5,132.0,1217.0,1056.0,855.0,,,
CN35,thaiapm-202607,15,descent,5,121.0,,622.0,,,,
CN35,thaiapm-202607,15,climb,10,133.0,1217.0,1056.0,855.0,,,
CN35,thaiapm-202607,15,descent,10,122.0,,622.0,,,,
CN35,thaiapm-202607,15,climb,15,134.0,1213.0,1052.0,859.0,,,
CN35,thaiapm-202607,15,descent,15,129.0,,690.0,,,,
CN35,thaiapm-202607,15,climb,20,135.0,1209.0,1048.0,862.0,,,
CN35,thaiapm-202607,15,descent,20,137.0,,758.0,,,,
CN35,thaiapm-202607,15,climb,30,137.0,1200.0,1041.0,870.0,,,
CN35,thaiapm-202607,15,descent,30,152.0,,894.0,,,,
CN35,thaiapm-202607,15,climb,40,139.0,1159.0,1017.0,866.0,,,
CN35,thaiapm-202607,15,descent,40,172.0,,975.0,,,,
CN35,thaiapm-202607,15,climb,60,143.0,1088.0,990.0,862.0,,,
CN35,thaiapm-202607,15,descent,60,195.0,,1041.0,,,,
CN35,thaiapm-202607,15,climb,80,148.0,1025.0,940.0,823.0,,,
CN35,thaiapm-202607,15,descent,80,203.0,,1009.0,,,,
CN35,thaiapm-202607,15,climb,100,151.0,978.0,878.0,745.0,,,
CN35,thaiapm-202607,15,descent,100,209.0,,994.0,,,,
CN35,thaiapm-202607,15,climb,120,152.0,916.0,812.0,706.0,,,
CN35,thaiapm-202607,15,descent,120,218.0,,978.0,,,,
CN35,thaiapm-202607,15,climb,140,153.0,835.0,718.0,660.0,,,
CN35,thaiapm-202607,15,descent,140,229.0,,944.0,,,,
CN35,thaiapm-202607,15,cruise,160,230.0,,,,,,
CN35,thaiapm-202607,15,cruise,180,228.0,,,,,,
DH8D,thaiapm-202607,15,climb,0,158.0,2225.0,1981.0,1725.0,,,
DH8D,thaiapm-202607,15,descent,0,131.0,,706.0,,,,
DH8D,thaiapm-202607,15,climb,5,159.0,2225.0,1981.0,1725.0,,,
DH8D,thaiapm-202607,15,descent,5,131.0,,706.0,,,,
DH8D,thaiapm-202607,15,climb,10,160.0,2225.0,1981.0,1725.0,,,
DH8D,thaiapm-202607,15,descent,10,132.0,,706.0,,,,
DH8D,thaiapm-202607,15,climb,15,163.0,2270.0,2038.0,1798.0,,,
DH8D,thaiapm-202607,15,descent,15,147.0,,778.0,,,,
DH8D,thaiapm-202607,15,climb,20,166.0,2314.0,2094.0,1872.0,,,
DH8D,thaiapm-202607,15,descent,20,162.0,,850.0,,,,
DH8D,thaiapm-202607,15,climb,30,172.0,2404.0,2206.0,2019.0,,,
DH8D,thaiapm-202607,15,descent,30,193.0,,994.0,,,,
DH8D,thaiapm-202607,15,climb,40,176.0,2402.0,2191.0,2000.0,,,
DH8D,thaiapm-202607,15,descent,40,209.0,,1064.0,,,,
DH8D,thaiapm-202607,15,climb,60,188.0,2319.0,2097.0,1848.0,,,
DH8D,thaiapm-202607,15,descent,60,237.0,,1158.0,,,,
DH8D,thaiapm-202607,15,climb,80,204.0,2136.0,1906.0,1642.0,,,
DH8D,thaiapm-202607,15,descent,80,260.0,,1231.0,,,,
DH8D,thaiapm-202607,15,climb,100,222.0,1914.0,1681.0,1456.0,,,
DH8D,thaiapm-202607,15,descent,100,285.0,,1328.0,,,,
DH8D,thaiapm-202607,15,climb,120,243.0,1697.0,1488.0,1281.0,,,
DH8D,thaiapm-202607,15,descent,120,308.0,,1399.0,,,,
DH8D,thaiapm-202607,15,climb,140,256.0,1528.0,1344.0,1169.0,,,
DH8D,thaiapm-202607,15,descent,140,324.0,,1465.0,,,,
DH8D,thaiapm-202607,15,climb,160,260.0,1384.0,1216.0,1068.0,,,
DH8D,thaiapm-202607,15,descent,160,337.0,,1522.0,,,,
DH8D,thaiapm-202607,15,climb,180,261.0,1231.0,1088.0,940.0,,,
DH8D,thaiapm-202607,15,descent,180,344.0,,1522.0,,,,
DH8D,thaiapm-202607,15,climb,200,263.0,1088.0,948.0,777.0,,,
DH8D,thaiapm-202607,15,descent,200,344.0,,1468.0,,,,
DH8D,thaiapm-202607,15,climb,220,268.0,936.0,754.0,617.0,,,
DH8D,thaiapm-202607,15,descent,220,339.0,,1212.0,,,,
DH8D,thaiapm-202607,15,cruise,220,312.0,,,,,,
DH8D,thaiapm-202607,15,climb,240,271.0,773.0,591.0,528.0,,,
DH8D,thaiapm-202607,15,descent,240,330.0,,914.0,,,,
DH8D,thaiapm-202607,15,cruise,240,309.0,,,,,,
E135,thaiapm-202607,15,climb,0,172.0,2432.0,2159.0,1868.0,,,
E135,thaiapm-202607,15,descent,0,133.0,,706.0,,,,
E135,thaiapm-202607,15,climb,5,173.0,2432.0,2159.0,1868.0,,,
E135,thaiapm-202607,15,descent,5,134.0,,706.0,,,,
E135,thaiapm-202607,15,climb,10,174.0,2432.0,2159.0,1868.0,,,
E135,thaiapm-202607,15,descent,10,135.0,,706.0,,,,
E135,thaiapm-202607,15,climb,15,186.0,2496.0,2227.0,1937.0,,,
E135,thaiapm-202607,15,descent,15,149.0,,730.0,,,,
E135,thaiapm-202607,15,climb,20,197.0,2560.0,2295.0,2006.0,,,
E135,thaiapm-202607,15,descent,20,164.0,,753.0,,,,
E135,thaiapm-202607,15,climb,30,220.0,2688.0,2431.0,2144.0,,,
E135,thaiapm-202607,15,descent,30,193.0,,800.0,,,,
E135,thaiapm-202607,15,climb,40,229.0,2810.0,2527.0,2241.0,,,
E135,thaiapm-202607,15,descent,40,212.0,,928.0,,,,
E135,thaiapm-202607,15,climb,60,248.0,2831.0,2543.0,2235.0,,,
E135,thaiapm-202607,15,descent,60,241.0,,1072.0,,,,
E135,thaiapm-202607,15,climb,80,265.0,2612.0,2311.0,2057.0,,,
E135,thaiapm-202607,15,descent,80,261.0,,1127.0,,,,
E135,thaiapm-202607,15,climb,100,281.0,2297.0,2070.0,1775.0,,,
E135,thaiapm-202607,15,descent,100,283.0,,1270.0,,,,
E135,thaiapm-202607,15,climb,120,302.0,2075.0,1919.0,1569.0,,,
E135,thaiapm-202607,15,descent,120,303.0,,1425.0,,,,
E135,thaiapm-202607,15,climb,140,320.0,2033.0,1825.0,1569.0,,,
E135,thaiapm-202607,15,descent,140,326.0,,1522.0,,,,
E135,thaiapm-202607,15,climb,160,329.0,1998.0,1759.0,1553.0,,,
E135,thaiapm-202607,15,descent,160,345.0,,1600.0,,,,
E135,thaiapm-202607,15,climb,180,333.0,1981.0,1744.0,1538.0,,,
E135,thaiapm-202607,15,descent,180,361.0,,1688.0,,,,
E135,thaiapm-202607,15,climb,200,338.0,1966.0,1762.0,1538.0,,,
E135,thaiapm-202607,15,descent,200,379.0,,1768.0,,,,
E135,thaiapm-202607,15,climb,220,341.0,1932.0,1728.0,1524.0,,,
E135,thaiapm-202607,15,descent,220,395.0,,1801.0,,,,
E135,thaiapm-202607,15,cruise,220,458.0,,,,,,
E135,thaiapm-202607,15,climb,240,358.0,1870.0,1647.0,1493.0,,,
E135,thaiapm-202607,15,descent,240,411.0,,1817.0,,,,
E135,thaiapm-202607,15,cruise,240,455.0,,,,,,
E135,thaiapm-202607,15,climb,260,355.0,1794.0,1569.0,1441.0,,,
E135,thaiapm-202607,15,descent,260,421.0,,1825.0,,,,
E135,thaiapm-202607,15,cruise,260,451.0,,,,,,
E135,thaiapm-202607,15,climb,280,352.0,1681.0,1506.0,1359.0,,,
E135,thaiapm-202607,15,descent,280,426.0,,1809.0,,,,
E135,thaiapm-202607,15,cruise,280,447.0,,,,,,
E135,thaiapm-202607,15,climb,300,349.0,1553.0,1441.0,1254.0,,,
E135,thaiapm-202607,15,descent,300,428.0,,1786.0,,,,
E135,thaiapm-202607,15,cruise,300,443.0,,,,,,
E135,thaiapm-202607,15,climb,320,346.0,1472.0,1312.0,1110.0,,,
E135,thaiapm-202607,15,descent,320,430.0,,1770.0,,,,
E135,thaiapm-202607,15,cruise,320,439.0,,,,,,
E135,thaiapm-202607,15,climb,340,343.0,1375.0,1209.0,1025.0,,,
E135,thaiapm-202607,15,descent,340,426.0,,1833.0,,,,
E135,thaiapm-202607,15,cruise,340,435.0,,,,,,
E135,thaiapm-202607,15,climb,360,340.0,1220.0,1105.0,959.0,,,
E135,thaiapm-202607,15,descent,360,422.0,,1639.0,,,,
E135,thaiapm-202607,15,cruise,360,432.0,,,,,,
E190,thaiapm-202607,15,climb,0,160.0,2081.0,1888.0,1694.0,,,
E190,thaiapm-202607,15,descent,0,130.0,,675.0,,,,
E190,thaiapm-202607,15,climb,5,161.0,2081.0,1888.0,1694.0,,,
E190,thaiapm-202607,15,descent,5,131.0,,675.0,,,,
E190,thaiapm-202607,15,climb,10,162.0,2081.0,1888.0,1694.0,,,
E190,thaiapm-202607,15,descent,10,132.0,,675.0,,,,
E190,thaiapm-202607,15,climb,15,169.0,2065.0,1839.0,1647.0,,,
E190,thaiapm-202607,15,descent,15,146.0,,691.0,,,,
E190,thaiapm-202607,15,climb,20,176.0,2048.0,1791.0,1600.0,,,
E190,thaiapm-202607,15,descent,20,161.0,,706.0,,,,
E190,thaiapm-202607,15,climb,30,191.0,2016.0,1694.0,1506.0,,,
E190,thaiapm-202607,15,descent,30,190.0,,738.0,,,,
E190,thaiapm-202607,15,climb,40,219.0,2270.0,1984.0,1762.0,,,
E190,thaiapm-202607,15,descent,40,209.0,,800.0,,,,
E190,thaiapm-202607,15,climb,60,261.0,2478.0,2225.0,1766.0,,,
E190,thaiapm-202607,15,descent,60,238.0,,912.0,,,,
E190,thaiapm-202607,15,climb,80,279.0,2424.0,2206.0,1773.0,,,
E190,thaiapm-202607,15,descent,80,260.0,,994.0,,,,
E190,thaiapm-202607,15,climb,100,288.0,2234.0,2016.0,1792.0,,,
E190,thaiapm-202607,15,descent,100,282.0,,1072.0,,,,
E190,thaiapm-202607,15,climb,120,299.0,2097.0,1856.0,1639.0,,,
E190,thaiapm-202607,15,descent,120,299.0,,1278.0,,,,
E190,thaiapm-202607,15,climb,140,312.0,2064.0,1856.0,1662.0,,,
E190,thaiapm-202607,15,descent,140,319.0,,1503.0,,,,
E190,thaiapm-202607,15,climb,160,325.0,1942.0,1712.0,1538.0,,,
E190,thaiapm-202607,15,descent,160,339.0,,1631.0,,,,
E190,thaiapm-202607,15,climb,180,336.0,1854.0,1584.0,1433.0,,,
E190,thaiapm-202607,15,descent,180,356.0,,1775.0,,,,
E190,thaiapm-202607,15,climb,200,348.0,1736.0,1480.0,1336.0,,,
E190,thaiapm-202607,15,descent,200,373.0,,1953.0,,,,
E190,thaiapm-202607,15,climb,220,359.0,1600.0,1359.0,1200.0,,,
E190,thaiapm-202607,15,descent,220,388.0,,2105.0,,,,
E190,thaiapm-202607,15,climb,240,371.0,1464.0,1239.0,1056.0,,,
E190,thaiapm-202607,15,descent,240,404.0,,2198.0,,,,
E190,thaiapm-202607,15,climb,260,382.0,1336.0,1119.0,944.0,,,
E190,thaiapm-202607,15,descent,260,419.0,,2264.0,,,,
E190,thaiapm-202607,15,climb,280,393.0,1266.0,1025.0,878.0,,,
E190,thaiapm-202607,15,descent,280,433.0,,2314.0,,,,
E190,thaiapm-202607,15,climb,300,400.0,1236.0,994.0,862.0,,,
E190,thaiapm-202607,15,descent,300,440.0,,2322.0,,,,
E190,thaiapm-202607,15,climb,320,411.0,1139.0,952.0,831.0,,,
E190,thaiapm-202607,15,descent,320,439.0,,2162.0,,,,
E190,thaiapm-202607,15,cruise,320,444.0,,,,,,
E190,thaiapm-202607,15,climb,340,408.0,991.0,870.0,738.0,,,
E190,thaiapm-202607,15,descent,340,435.0,,1650.0,,,,
E190,thaiapm-202607,15,cruise,340,440.0,,,,,,
E190,thaiapm-202607,15,climb,360,404.0,909.0,816.0,648.0,,,
E190,thaiapm-202607,15,descent,360,432.0,,1153.0,,,,
E190,thaiapm-202607,15,cruise,360,436.0,,,,,,
E190,thaiapm-202607,15,climb,380,404.0,894.0,777.0,583.0,,,
E190,thaiapm-202607,15,descent,380,431.0,,1017.0,,,,
E190,thaiapm-202607,15,cruise,380,436.0,,,,,,
E290,thaiapm-202607,15,climb,0,153.0,1872.0,1608.0,1166.0,,,
E290,thaiapm-202607,15,descent,0,136.0,,738.0,,,,
E290,thaiapm-202607,15,climb,5,154.0,1872.0,1608.0,1166.0,,,
E290,thaiapm-202607,15,descent,5,137.0,,738.0,,,,
E290,thaiapm-202607,15,climb,10,155.0,1872.0,1608.0,1166.0,,,
E290,thaiapm-202607,15,descent,10,138.0,,738.0,,,,
E290,thaiapm-202607,15,climb,15,158.0,2012.0,1686.0,1275.0,,,
E290,thaiapm-202607,15,descent,15,148.0,,722.0,,,,
E290,thaiapm-202607,15,climb,20,160.0,2152.0,1763.0,1383.0,,,
E290,thaiapm-202607,15,descent,20,158.0,,706.0,,,,
E290,thaiapm-202607,15,climb,30,164.0,2431.0,1919.0,1600.0,,,
E290,thaiapm-202607,15,descent,30,179.0,,675.0,,,,
E290,thaiapm-202607,15,climb,40,204.0,2647.0,2128.0,1791.0,,,
E290,thaiapm-202607,15,descent,40,204.0,,834.0,,,,
E290,thaiapm-202607,15,climb,60,261.0,3094.0,2677.0,2253.0,,,
E290,thaiapm-202607,15,descent,60,253.0,,1138.0,,,,
E290,thaiapm-202607,15,climb,80,280.0,3278.0,3016.0,2672.0,,,
E290,thaiapm-202607,15,descent,80,280.0,,1369.0,,,,
E290,thaiapm-202607,15,climb,100,296.0,2985.0,2640.0,2384.0,,,
E290,thaiapm-202607,15,descent,100,303.0,,1470.0,,,,
E290,thaiapm-202607,15,climb,120,318.0,2780.0,2429.0,2175.0,,,
E290,thaiapm-202607,15,descent,120,328.0,,1638.0,,,,
E290,thaiapm-202607,15,climb,140,332.0,2770.0,2538.0,2353.0,,,
E290,thaiapm-202607,15,descent,140,342.0,,1860.0,,,,
E290,thaiapm-202607,15,climb,160,344.0,2583.0,2361.0,2194.0,,,
E290,thaiapm-202607,15,descent,160,353.0,,2004.0,,,,
E290,thaiapm-202607,15,climb,180,356.0,2361.0,2161.0,2000.0,,,
E290,thaiapm-202607,15,descent,180,367.0,,2105.0,,,,
E290,thaiapm-202607,15,climb,200,367.0,2147.0,1969.0,1798.0,,,
E290,thaiapm-202607,15,descent,200,380.0,,2136.0,,,,
E290,thaiapm-202607,15,climb,220,377.0,1906.0,1728.0,1558.0,,,
